"2018-Jul-25,09:43:41",degrees C,degrees C,raw signal,Volts,gal/min,L/min,raw signal,Volts,gal/min,L/min,raw signal,Volts,gal/min,L/min,raw signal,Volts,psi,bar,raw signal,Volts,psi,bar,raw signal,Volts,psi,bar,L/m2/hr,bar,%,L/min
Time(s),T1,T2,F1,F1,F1,F1,F2,F2,F2,F2,F3,F3,F3,F3,P1,P1,P1,P1,P2,P2,P2,P2,P3,P3,P3,P3,Jp,TMP,Recovery,Total Flow Rate
3.763369083404541,22.75,22.062,0.1922222226858139,0.346000000834465,-0.02228199826180932,-0.08434649904023563,0.977222204208374,1.7589999675750734,2.9209969324588783,11.057170998099163,0.1899999976158142,0.34199999570846557,-0.20543405953645788,-0.7776521433099031,0.3627777695655823,0.6529999852180481,24.523531936275965,1.6908386705295806,0.2294444441795349,0.41299999952316285,4.604478966391088,0.3174677739831462,0.32944443821907043,0.5929999887943268,21.956817195141316,1.5138698492437253,-310.68452531709045,18.635695599317554,-0.7686853922385208,2.898714934197069
10.971853971481323,22.75,22.062,0.5605555772781372,1.009000039100647,1.3587470814466482,5.143414789578957,0.9788888692855835,1.7619999647140503,2.927245926499367,11.08082600262997,0.189444437623024,0.3409999877214432,-0.2193071703404188,-0.8301675556783248,0.36444443464279175,0.6559999823570252,24.73941473039389,1.7057232710653056,0.22555555403232574,0.40599999725818636,4.111097806748752,0.28345032714059026,0.3355555534362793,0.6039999961853028,22.746903726005552,1.5683444193391403,18945.414458126594,19.63206142145097,31.70203681918285,4.285993007946015
18.178436994552612,22.75,22.062,0.5588889122009277,1.00600004196167,1.352498087406159,5.119759785048148,0.9750000238418579,1.7550000429153443,2.9126650893926627,11.02563155603788,0.19055555760860443,0.343000003695488,-0.19156094873249518,-0.7251367309414746,0.3638888895511627,0.6550000011920929,24.667455085784198,1.7007618262726145,0.2266666740179062,0.4080000132322312,4.252064932647354,0.2931696721501967,0.32944443821907043,0.5929999887943268,21.956817195141316,1.5138698492437253,18858.282876642435,19.0600712078154,31.710348029902658,4.265163176798822
25.384401082992554,22.75,22.062,0.5600000023841858,1.0080000042915345,1.3566640089392665,5.1355295060787896,0.9783333539962769,1.7610000371932983,2.925163077473641,11.072941565099494,0.18722222745418549,0.3370000094175339,-0.274798869350553,-1.0402263880282767,0.3627777695655823,0.6529999852180481,24.523531936275965,1.6908386705295806,0.22277778387069702,0.4010000109672546,3.7586837730050107,0.25915222530764026,0.3305555582046509,0.5950000047683716,22.10047034249305,1.5237743889860738,18916.36955894149,19.553317366379495,31.684231557230152,4.281827086412907
32.59657907485962,22.75,22.062,0.5622222423553467,1.012000036239624,1.364996075487137,5.167069794109763,0.977222204208374,1.7589999675750734,2.9209969324588783,11.057170998099163,0.18777777254581451,0.33799999058246616,-0.26092613064944725,-0.9877123842217241,0.36444443464279175,0.6559999823570252,24.73941473039389,1.7057232710653056,0.22388888895511627,0.4030000001192093,3.899649008402232,0.2688714399717137,0.33444443345069885,0.601999980211258,22.603250578653817,1.558439879596792,19032.54603961075,19.77168364612162,31.847837197972634,4.285993007946015
39.80401015281677,22.75,22.062,0.5594444274902344,1.0069999694824219,1.3545809364318853,5.127644222578623,0.9755555391311646,1.7559999704360962,2.914747938418389,11.033515993568354,0.189444437623024,0.3409999877214432,-0.2193071703404188,-0.8301675556783248,0.3566666543483734,0.6419999778270722,23.73196040441394,1.6362617131793704,0.22333332896232605,0.4019999921321869,3.829165445452933,0.26401176746691063,0.3355555534362793,0.6039999961853028,22.746903726005552,1.5683444193391403,18887.32465975639,19.410266619756815,31.728193731137445,4.269328874850274
47.00898098945618,22.75,22.062,0.5577777624130249,1.003999972343445,1.348331942391396,5.103989218047815,0.9794444441795349,1.7629999995231629,2.929328999006749,11.088711286130138,0.18888889253139496,0.3400000065565109,-0.23317990904152452,-0.8826815594848774,0.3633333444595337,0.6540000200271606,24.595495441174506,1.6958003814799234,0.2222222238779068,0.40000000298023225,3.6882002100557116,0.2542925528028372,0.3316666781902313,0.5970000207424164,22.2441234898448,1.5336789287284232,18800.19307827223,19.73160925545394,31.520308899253163,4.277660941398144
54.21669006347656,22.75,22.062,0.5527777671813965,0.9949999809265136,1.3295849602699281,5.033024204455389,0.9766666889190674,1.7580000400543214,2.918914083433152,11.049286560568689,0.18777777254581451,0.33799999058246616,-0.26092613064944725,-0.9877123842217241,0.3677777647972107,0.6619999766349792,25.171180318629737,1.7354924721367557,0.2288888841867447,0.4119999915361405,4.533995403441793,0.31260810147834334,0.33888888359069824,0.6099999904632568,23.17785931501388,1.598057772907851,18538.798333819752,19.640524413380014,31.295404485039835,4.24849904370308
61.425148010253906,22.75,22.062,0.551111102104187,0.9919999837875366,1.3233359662294393,5.009369199924582,0.9750000238418579,1.7550000429153443,2.9126650893926627,11.02563155603788,0.189444437623024,0.3409999877214432,-0.2193071703404188,-0.8301675556783248,0.36888888478279114,0.6639999926090241,25.315103468137984,1.7454156278797903,0.2244444489479065,0.4040000081062317,3.970132571351531,0.2737311124765168,0.3361110985279083,0.604999977350235,22.818728373157978,1.573296556381147,18451.666752335597,20.096783349296448,31.240218046524852,4.236001055622102
