"2018-Jul-25,10:01:58",degrees C,degrees C,raw signal,Volts,gal/min,L/min,raw signal,Volts,gal/min,L/min,raw signal,Volts,gal/min,L/min,raw signal,Volts,psi,bar,raw signal,Volts,psi,bar,raw signal,Volts,psi,bar,L/m2/hr,bar,%,L/min
Time(s),T1,T2,F1,F1,F1,F1,F2,F2,F2,F2,F3,F3,F3,F3,P1,P1,P1,P1,P2,P2,P2,P2,P3,P3,P3,P3,Jp,TMP,Recovery,Total Flow Rate
3.7782797813415527,22.562,22.562,0.5161111354827881,0.9290000438690186,1.192107091379166,4.512614104777609,0.977222204208374,1.7589999675750734,2.9209969324588783,11.057170998099163,0.189444437623024,0.3409999877214432,-0.2193071703404188,-0.8301675556783248,0.375,0.675,26.106675000000003,1.79999258523,0.22555555403232574,0.40599999725818636,4.111097806748752,0.28345032714059026,0.34111112356185913,0.6140000224113464,23.465165609717364,1.6178668523925488,16621.903541168267,20.674822498109933,28.983149574388346,4.113104023838044
10.987485885620117,22.562,22.562,0.5061110854148865,0.9109999537467957,1.1546129036545754,4.370683231623066,0.9683333039283752,1.7429999470710755,2.8876688897490506,10.931010691944953,0.19111111760139465,0.3440000116825104,-0.17768783792853426,-0.672621318573053,0.38333332538604736,0.6899999856948853,27.186088970589644,1.8744155879086264,0.2199999988079071,0.3959999978542328,3.4062678487598923,0.23485399312915756,0.34833332896232605,0.6269999921321869,24.398901434886458,1.6822456965719774,16099.110936192166,22.38622735397816,28.563394702930502,4.042281793403626
18.192165851593018,22.562,22.562,0.4883333444595337,0.8790000200271607,1.0879570417165758,4.118363465284343,0.9733333587646484,1.7520000457763671,2.9064160953521734,11.001976551507072,0.1899999976158142,0.34199999570846557,-0.20543405953645788,-0.7776521433099031,0.3894444406032562,0.7009999930858613,27.977660502451663,1.9289925452588361,0.21611110866069794,0.3889999955892563,2.9128866891175527,0.20083654628660136,0.35499998927116394,0.6389999806880952,25.26081261290312,1.7416724037093991,15169.708439051527,23.706349868559837,27.23724109848605,3.994373137068749
25.39719295501709,22.562,22.562,0.4738888740539551,0.8529999732971192,1.0337989443778994,3.9133528620375446,0.9755555391311646,1.7559999704360962,2.914747938418389,11.033515993568354,0.18722222745418549,0.3370000094175339,-0.274798869350553,-1.0402263880282767,0.39277777075767517,0.7069999873638153,28.40942609068751,1.9587617463302862,0.21444444358348846,0.38599999845027927,2.701437890771036,0.18625765911772507,0.3583333194255829,0.6449999749660492,25.691768201911447,1.7713857572781095,14414.565988808059,24.349159255528445,26.18175686053351,3.9485468827962884
32.60423493385315,22.562,22.562,0.4588888883590698,0.8259999990463257,0.9775579980134966,3.7004578212602706,0.976111114025116,1.7570000052452088,2.9168310109257702,11.04140127706852,0.18888889253139496,0.3400000065565109,-0.23317990904152452,-0.8826815594848774,0.39888888597488403,0.7179999947547913,29.200997622549536,2.013338703680496,0.212777778506279,0.3830000013113022,2.4899890924245156,0.17167877194884854,0.35944443941116333,0.646999990940094,25.83542134926319,1.7812902970204587,13630.381755450633,25.028220393481845,25.10170390707216,3.894389008939267
39.81148982048035,22.562,22.562,0.4449999928474426,0.8009999871253968,0.9254829731822017,3.5033325015136385,0.9755555391311646,1.7559999704360962,2.914747938418389,11.033515993568354,0.189444437623024,0.3409999877214432,-0.2193071703404188,-0.8301675556783248,0.4033333361148834,0.7260000050067902,29.77668636029363,2.0530310604949813,0.2083333283662796,0.3749999910593033,1.926124369832877,0.13280165260148927,0.3638888895511627,0.6550000011920929,26.41003008562326,1.820908190331518,12904.284204392265,26.167233853125566,24.09966990230972,3.8402309116005906
47.017788887023926,22.562,22.562,0.4377777874469757,0.7880000174045563,0.8984040362536908,3.400827622875084,0.976111114025116,1.7570000052452088,2.9168310109257702,11.04140127706852,0.19111111760139465,0.3440000116825104,-0.17768783792853426,-0.672621318573053,0.40388888120651245,0.7269999861717225,29.848646004903323,2.057992505287672,0.2133333384990692,0.3840000092983246,2.560472655373818,0.17653844445365185,0.3705555498600006,0.6669999897480011,27.271941263639928,1.8803348974689402,12526.7145373061,25.999820978897805,23.547803087987088,3.815235047179461
54.229254961013794,22.562,22.562,0.42222222685813904,0.7600000083446503,0.8400800173819069,3.180047298597644,0.9788888692855835,1.7619999647140503,2.927245926499367,11.08082600262997,0.1850000023841858,0.3330000042915344,-0.33029094046354324,-1.2502866289401013,0.4172222316265106,0.7510000169277191,31.575712218135592,2.1770695757311254,0.21111111342906952,0.38000000417232516,2.2785402940779953,0.15709988477997197,0.36666667461395264,0.6600000143051148,26.769161027479168,1.8456694068582227,11713.485404763574,26.893896328729387,22.299106312962593,3.767325943881274
61.438156843185425,22.562,22.562,0.42277777194976807,0.7609999895095826,0.8421629781484606,3.1879321591129646,0.9755555391311646,1.7559999704360962,2.914747938418389,11.033515993568354,0.18888889253139496,0.3400000065565109,-0.23317990904152452,-0.8826815594848774,0.41111111640930176,0.7400000095367432,30.784140686273574,2.1224926183809156,0.2105555534362793,0.3789999961853027,2.2080567311286927,0.15224021227516865,0.3727777898311615,0.6710000216960907,27.55924755834341,1.9001439769536381,11742.528745913103,26.9636373911798,22.41636804414964,3.7569109165668495
