"2018-Jan-24,10:41:31",degrees C,degrees C,raw signal,Volts,gal/min,L/min,raw signal,Volts,gal/min,L/min,raw signal,Volts,gal/min,L/min,raw signal,Volts,psi,bar,raw signal,Volts,psi,bar,raw signal,Volts,psi,bar,L/m2/hr,bar,%,L/min
Time(s),T1,T2,F1,F1,F1,F1,F2,F2,F2,F2,F3,F3,F3,F3,P1,P1,P1,P1,P2,P2,P2,P2,P3,P3,P3,P3,Jp,TMP,Recovery,Total Flow Rate
3.763000011444092,20.812,20.812,0.19055555760860443,0.343000003695488,-0.028530992302298386,-0.10800150357104334,0.4855555593967438,0.8740000069141388,1.0775420144021512,4.078938316738047,0.18777777254581451,0.33799999058246616,-0.26092613064944725,-0.9877123842217241,0.36444443464279175,0.6559999823570252,24.73941473039389,1.7057232710653056,0.21944443881511688,0.3949999898672104,3.3357842858105933,0.22999432062435446,0.33888888359069824,0.6099999904632568,23.17785931501388,1.598057772907851,-397.816106801247,20.62285273689329,-2.719799096599253,1.0490110220998528
10.969901084899902,20.812,20.812,0.5322222113609314,0.9579999804496765,1.2525139592766763,4.741278866585524,0.9777777791023254,1.7600000023841857,2.9230800049662595,11.065056281599329,0.18722222745418549,0.3370000094175339,-0.274798869350553,-1.0402263880282767,0.35944443941116333,0.646999990940094,24.091766348040103,1.6610694694581298,0.2266666740179062,0.4080000132322312,4.252064932647354,0.2931696721501967,0.3327777683734894,0.5989999830722809,22.387772784149643,1.5435832028124359,17464.17445682475,18.987704633447517,29.996066906945202,4.175593964242935
18.17902112007141,20.812,20.812,0.5561110973358154,1.0009999752044678,1.3420829483509067,5.0803342135170055,0.9733333587646484,1.7520000457763671,2.9064160953521734,11.001976551507072,0.19055555760860443,0.343000003695488,-0.19156094873249518,-0.7251367309414746,0.3638888895511627,0.6550000011920929,24.667455085784198,1.7007618262726145,0.22833333909511566,0.4110000103712082,4.463513730993871,0.30774855931907297,0.3333333432674408,0.6000000178813935,22.45960128434896,1.5485356055127784,18713.06149678807,19.10001445407271,31.589578685208302,4.24849904370308
25.389919996261597,20.812,20.812,0.5622222423553467,1.012000036239624,1.364996075487137,5.167069794109763,0.9777777791023254,1.7600000023841857,2.9230800049662595,11.065056281599329,0.189444437623024,0.3409999877214432,-0.2193071703404188,-0.8301675556783248,0.3627777695655823,0.6529999852180481,24.523531936275965,1.6908386705295806,0.23111110925674438,0.4159999966621399,4.815927764737609,0.33204666115202275,0.3305555582046509,0.5950000047683716,22.10047034249305,1.5237743889860738,19032.54603961075,18.496073374646897,31.832366074596564,4.288076080453397
32.61523413658142,20.812,20.812,0.5605555772781372,1.009000039100647,1.3587470814466482,5.143414789578957,0.976111114025116,1.7570000052452088,2.9168310109257702,11.04140127706852,0.1899999976158142,0.34199999570846557,-0.20543405953645788,-0.7776521433099031,0.36222222447395325,0.6520000040531159,24.451572291666274,1.6858772257368895,0.2316666692495346,0.4170000046491623,4.886411327686911,0.3369063336568261,0.3316666781902313,0.5970000207424164,22.2441234898448,1.5336789287284232,18945.414458126594,18.461436563068627,31.779260069431015,4.2755780923724185
39.82342600822449,20.812,20.812,0.5627777576446533,1.012999963760376,1.3670789245128634,5.174954231640238,0.9777777791023254,1.7600000023841857,2.9230800049662595,11.065056281599329,0.19111111760139465,0.3440000116825104,-0.17768783792853426,-0.672621318573053,0.3655555546283722,0.6579999983310699,24.883337879902122,1.7156464268083396,0.2266666740179062,0.4080000132322312,4.252064932647354,0.2931696721501967,0.32722222805023193,0.5890000104904175,21.669514753484723,1.4940610354173633,19061.587822724698,19.02436138404607,31.865461093275705,4.290158929479123
47.03653407096863,20.812,20.812,0.5577777624130249,1.003999972343445,1.348331942391396,5.103989218047815,0.9777777791023254,1.7600000023841857,2.9230800049662595,11.065056281599329,0.19333332777023315,0.3479999899864197,-0.12219613891840009,-0.4625624862231009,0.36222222447395325,0.6520000040531159,24.451572291666274,1.6858772257368895,0.23222222924232483,0.4180000126361847,4.956894890636207,0.3417660061616289,0.33222222328186035,0.5980000019073487,22.315948136997225,1.5386310657704299,18800.19307827223,18.426865323695544,31.566422508732494,4.271411947357656
54.259178161621094,20.812,20.812,0.5655555725097656,1.0180000305175783,1.3774940635681157,5.214379803171381,0.9777777791023254,1.7600000023841857,2.9230800049662595,11.065056281599329,0.18888889253139496,0.3400000065565109,-0.23317990904152452,-0.8826815594848774,0.36222222447395325,0.6520000040531159,24.451572291666274,1.6858772257368895,0.22055555880069733,0.3970000058412552,3.476751411709195,0.23971366563396088,0.33222222328186035,0.5980000019073487,22.315948136997225,1.5386310657704299,19206.80920257907,19.907008802622556,32.03046945864048,4.300574068534376
61.46795606613159,20.812,20.812,0.5622222423553467,1.012000036239624,1.364996075487137,5.167069794109763,0.9783333539962769,1.7610000371932983,2.925163077473641,11.072941565099494,0.19055555760860443,0.343000003695488,-0.19156094873249518,-0.7251367309414746,0.36444443464279175,0.6559999823570252,24.73941473039389,1.7057232710653056,0.22499999403953552,0.40499998927116393,4.04061424379945,0.2785906546357869,0.3305555582046509,0.5950000047683716,22.10047034249305,1.5237743889860738,19032.54603961075,19.379328292644022,31.816909975125498,4.290159152960777
