"2017-Jun-09,14:04:01",degrees C,degrees C,raw signal,Volts,gal/min,L/min,raw signal,Volts,gal/min,L/min,raw signal,Volts,gal/min,L/min,raw signal,Volts,psi,bar,raw signal,Volts,psi,bar,raw signal,Volts,psi,bar,L/m2/hr,bar,%,L/min
Time(s),T1,T2,F1,F1,F1,F1,F2,F2,F2,F2,F3,F3,F3,F3,P1,P1,P1,P1,P2,P2,P2,P2,P3,P3,P3,P3,Jp,TMP,Recovery,Total Flow Rate
3.763094902038574,20.875,20.75,0.22055555880069733,0.3970000058412552,0.0839510121673347,0.31778900096835044,0.8055555820465088,1.4500000476837158,2.2773500993251803,8.62070383948653,0.189444437623024,0.3409999877214432,-0.2193071703404188,-0.8301675556783248,0.3327777683734894,0.5989999830722809,20.637637781864406,1.4229155947288743,0.253888875246048,0.45699997544288634,7.705729269140964,0.5312915393570234,0.30444443225860596,0.5479999780654907,18.724646424531937,1.291019431820058,1170.5539179491777,11.975412834057206,3.5552861834834575,2.361301111492515
10.968230962753296,20.875,20.75,0.7288888692855835,1.3119999647140503,1.9898959264993672,7.53257193912997,0.8911111354827881,1.6040000438690185,2.598132091379166,9.83499520002761,0.18888889253139496,0.3400000065565109,-0.23317990904152452,-0.8826815594848774,0.3177777826786041,0.5720000088214875,18.69469263480306,1.2889541899073476,0.25,0.45,7.212350000000004,0.4972742228600003,0.2961111068725586,0.5329999923706055,17.647257452011107,1.216736047898281,27745.710420168885,10.958625043407078,43.37148593568264,4.588028017878534
18.19148278236389,20.875,20.75,0.7344444394111633,1.3219999909400941,2.0107259811282163,7.611422236222562,0.879444420337677,1.5829999566078186,2.5543889096140866,9.66940932234226,0.19055555760860443,0.343000003695488,-0.19156094873249518,-0.7251367309414746,0.32555556297302246,0.5860000133514405,19.70214696078301,1.3584157477932828,0.25111111998558044,0.4520000159740448,7.353317125898602,0.5069935678696065,0.2938888967037201,0.5290000140666962,17.359955010354515,1.1969272340719188,28036.15006380646,11.177733859670159,44.04546280326508,4.5651148907423025
25.399608850479126,20.875,20.75,0.7322221994400024,1.3179999589920044,2.0023939145803453,7.579881948191585,0.882777750492096,1.5889999508857728,2.566886897695065,9.716719331403876,0.19111111760139465,0.3440000116825104,-0.17768783792853426,-0.672621318573053,0.3199999928474426,0.5759999871253968,18.982535073530677,1.3088002352357637,0.2522222101688385,0.4539999783039093,7.494280470794443,0.516712652188147,0.29499998688697815,0.5309999763965607,17.503604304659365,1.206831508155932,27919.973583137198,10.74878921830058,43.822955884017844,4.5692808122754105
32.61271691322327,20.875,20.75,0.7316666841506958,1.3170000314712524,2.000311065554619,7.57199751066111,0.8777777552604675,1.5799999594688416,2.5481399155735978,9.645754317811454,0.18722222745418549,0.3370000094175339,-0.274798869350553,-1.0402263880282767,0.31888890266418457,0.5740000247955322,18.838615784311294,1.2988773456503813,0.25111111998558044,0.4520000159740448,7.353317125898602,0.5069935678696065,0.2938888967037201,0.5290000140666962,17.359955010354515,1.1969272340719188,27890.931800023245,10.745968271434304,43.97785254483392,4.548450981128217
39.82553195953369,20.875,20.75,0.7333333492279053,1.3200000286102296,2.0065600595951087,7.5956525151919205,0.8788889050483704,1.5820000290870666,2.5523060605883603,9.661524884811785,0.19111111760139465,0.3440000116825104,-0.17768783792853426,-0.672621318573053,0.3233333230018616,0.5819999814033509,19.414300661766532,1.338569436307214,0.2477777749300003,0.44599999487400055,6.930417638704185,0.47783566318632065,0.2894444465637207,0.5210000038146972,16.78534627399444,1.157309340760859,27978.06338150741,11.169405829176299,44.01445461869268,4.558866120183469
47.03137183189392,20.875,20.75,0.7400000095367432,1.3320000171661377,2.031556035757065,7.690272533315151,0.879444420337677,1.5829999566078186,2.5543889096140866,9.66940932234226,0.18888889253139496,0.3400000065565109,-0.23317990904152452,-0.8826815594848774,0.32277777791023254,0.5810000002384186,19.34234101715684,1.333607991514523,0.2516666650772095,0.45299999713897704,7.423798798346521,0.5118531100288766,0.2938888967037201,0.5290000140666962,17.359955010354515,1.1969272340719188,28326.589707444033,10.927349215409155,44.29961676290134,4.585944945371152
54.24012494087219,20.875,20.75,0.7344444394111633,1.3219999909400941,2.0107259811282163,7.611422236222562,0.8711110949516296,1.5679999709129333,2.5231439394116406,9.551134299688218,0.189444437623024,0.3409999877214432,-0.2193071703404188,-0.8301675556783248,0.32055556774139404,0.5770000219345093,19.054498578429225,1.3137619461861068,0.2516666650772095,0.45299999713897704,7.423798798346521,0.5118531100288766,0.2983333468437195,0.5370000243186951,17.93456374671459,1.2365451273829788,28036.15006380646,11.070732364225389,44.349000222061846,4.533869920539857
61.4461669921875,20.875,20.75,0.6944444179534912,1.2499999523162841,1.8607499006748203,7.043701281513472,0.7733333110809326,1.3919999599456787,2.156535916566849,8.163372623931316,0.21555554866790771,0.3879999876022339,0.43272382800579035,1.638037105771399,0.2944444417953491,0.5299999952316284,15.672329656863212,1.080569516249542,0.23555555939674377,0.4240000069141388,5.379792487329247,0.370923780499382,0.26777777075767517,0.48199998736381533,13.984131092393401,0.9641722769059032,25944.988992115508,9.44843788729906,46.31858387294036,4.017285817241669
