"2017-Oct-08,18:24:52",degrees C,degrees C,raw signal,Volts,gal/min,L/min,raw signal,Volts,gal/min,L/min,raw signal,Volts,gal/min,L/min,raw signal,Volts,psi,bar,raw signal,Volts,psi,bar,raw signal,Volts,psi,bar,L/m2/hr,bar,%,L/min
Time(s),T1,T2,F1,F1,F1,F1,F2,F2,F2,F2,F3,F3,F3,F3,P1,P1,P1,P1,P2,P2,P2,P2,P3,P3,P3,P3,Jp,TMP,Recovery,Total Flow Rate
3.7668440341949463,22.5,21.187,0.42222222685813904,0.7600000083446503,0.8400800173819069,3.180047298597644,0.9738888740539551,1.752999973297119,2.9084989443778997,11.009860989037545,0.18888889253139496,0.3400000065565109,-0.23317990904152452,-0.8826815594848774,0.40833333134651184,0.7349999964237214,30.424334742647417,2.097684862102157,0.2133333384990692,0.3840000092983246,2.560472655373818,0.17653844445365185,0.36944442987442017,0.6649999737739564,27.128288116288186,1.8704303577265913,11713.485404763574,26.215838774093985,22.410626158653017,3.7485789617598066
10.971655130386353,22.5,21.187,0.4399999976158142,0.7919999957084656,0.9067359910607339,3.432367487921213,0.9755555391311646,1.7559999704360962,2.914747938418389,11.033515993568354,0.1899999976158142,0.34199999570846557,-0.20543405953645788,-0.7776521433099031,0.4072222113609314,0.7329999804496765,30.28041159313917,2.0877617063591223,0.21722222864627838,0.3910000115633011,3.0538538150161543,0.2105558912962078,0.3627777695655823,0.6529999852180481,26.266376938271524,1.8110036505891696,12642.889459939786,25.219540450689195,23.727327074860266,3.8214839294791227
18.18070411682129,22.5,21.187,0.4394444525241852,0.7910000145435333,0.9046530302941801,3.4244826274058924,0.9750000238418579,1.7550000429153443,2.9126650893926627,11.02563155603788,0.19111111760139465,0.3440000116825104,-0.17768783792853426,-0.672621318573053,0.40666666626930237,0.7319999992847442,30.20845194852948,2.082800261566431,0.2222222238779068,0.40000000298023225,3.6882002100557116,0.2542925528028372,0.36444443464279175,0.6559999823570252,26.481854732775684,1.8258603273735248,12613.84611879026,24.656953130596868,23.698654446132306,3.817318119686843
25.38841199874878,22.5,21.187,0.43444445729255676,0.7820000231266022,0.8859060481727127,3.3535176138134686,0.9750000238418579,1.7550000429153443,2.9126650893926627,11.02563155603788,0.1922222226858139,0.346000000834465,-0.14994198842346673,-0.5675919023980752,0.4077777862548828,0.7340000152587891,30.352375098037726,2.092723417309466,0.2150000035762787,0.38700000643730165,2.771921453720335,0.19111733162252817,0.36444443464279175,0.6559999823570252,26.481854732775684,1.8258603273735248,12352.451374337788,25.64519346168637,23.322086544903247,3.7985711375653755
32.59366202354431,22.5,21.187,0.4472222328186035,0.8050000190734864,0.9338150397300723,3.5348727895446133,0.9777777791023254,1.7600000023841857,2.9230800049662595,11.065056281599329,0.19166666269302368,0.34499999284744265,-0.16381509922742854,-0.6201073147665003,0.4072222113609314,0.7329999804496765,30.28041159313917,2.0877617063591223,0.2133333384990692,0.3840000092983246,2.560472655373818,0.17653844445365185,0.3633333444595337,0.6540000200271606,26.338205438470833,1.8159560532895116,13020.460685061526,25.748835860431182,24.21157508587572,3.8568950446963317
39.80149507522583,22.5,21.187,0.44999998807907104,0.8099999785423279,0.9442299553036692,3.5742975151060623,0.9777777791023254,1.7600000023841857,2.9230800049662595,11.065056281599329,0.18833333253860474,0.33899999856948854,-0.24705301984548633,-0.9351969718533024,0.4116666615009308,0.7409999907016754,30.856100330883265,2.127454063173607,0.212777778506279,0.3830000013113022,2.4899890924245156,0.17167877194884854,0.3583333194255829,0.6449999749660492,25.691768201911447,1.7713857572781095,13165.678948844738,25.78394517397284,24.41567821054003,3.8673099602699286
47.010952949523926,22.5,21.187,0.4516666531562805,0.812999975681305,0.9504789493441584,3.597952519636871,0.9755555391311646,1.7559999704360962,2.914747938418389,11.033515993568354,0.18888889253139496,0.3400000065565109,-0.23317990904152452,-0.8826815594848774,0.40888887643814087,0.7359999775886535,30.496294387257095,2.1026463068948473,0.22111110389232635,0.39799998700618744,3.5472330841571136,0.244573207793231,0.36888888478279114,0.6639999926090241,27.05646346913576,1.8654782206845848,13252.810530328898,25.229145844039316,24.590508576699865,3.8652268877625473
54.2355899810791,22.5,21.187,0.449444442987442,0.8089999973773957,0.9421469945371154,3.566412654590742,0.9766666889190674,1.7580000400543214,2.918914083433152,11.049286560568689,0.19055555760860443,0.343000003695488,-0.19156094873249518,-0.7251367309414746,0.40833333134651184,0.7349999964237214,30.424334742647417,2.097684862102157,0.21555554866790771,0.3879999876022339,2.842403126168257,0.1959768737817985,0.3611111044883728,0.6499999880790711,26.050899143767356,1.7961469738048141,13136.63560769521,25.395213817039128,24.401245551712314,3.8610610779702674
61.440508127212524,22.5,21.187,0.4483333230018616,0.8069999814033508,0.9379809612631799,3.550642510575254,0.977222204208374,1.7589999675750734,2.9209969324588783,11.057170998099163,0.19055555760860443,0.343000003695488,-0.19156094873249518,-0.7251367309414746,0.4027777910232544,0.7250000238418579,29.70472671568394,2.04806961570229,0.20999999344348907,0.37799998819828035,2.1375731681793972,0.1473805397703658,0.36500000953674316,0.6570000171661378,26.553683232975008,1.8308127300738677,13078.54736736058,25.991631806150078,24.30646111731102,3.858977893722058
